country,year,city,latitude,longitude,host
france,1908,paris,48.8567,2.3508,
france,1904,paris,48.8567,2.3508,
france,1900,paris,48.8567,2.3508,
france,1896,paris,48.8567,2.3508,
gabon,2012,libreville,0.3901,9.4544,
gabon,2008,libreville,0.3901,9.4544,
gabon,2004,libreville,0.3901,9.4544,
gabon,2000,libreville,0.3901,9.4544,
gabon,1996,libreville,0.3901,9.4544,
gabon,1992,libreville,0.3901,9.4544,
gabon,1988,libreville,0.3901,9.4544,
gabon,1984,libreville,0.3901,9.4544,
gabon,1972,libreville,0.3901,9.4544,
georgia,2012,tbilisi,41.7167,44.7833,
georgia,2008,tbilisi,41.7167,44.7833,
georgia,2004,tbilisi,41.7167,44.7833,
georgia,2000,tbilisi,41.7167,44.7833,
georgia,1996,tbilisi,41.7167,44.7833,
germany,2012,berlin,52.5167,13.3833,
germany,2008,berlin,52.5167,13.3833,
germany,2004,berlin,52.5167,13.3833,
germany,2000,berlin,52.5167,13.3833,
germany,1996,berlin,52.5167,13.3833,
germany,1992,berlin,52.5167,13.3833,
germany,1952,berlin,52.5167,13.3833,
germany,1936,berlin,52.5167,13.3833,
germany,1932,berlin,52.5167,13.3833,
germany,1928,berlin,52.5167,13.3833,
germany,1912,berlin,52.5167,13.3833,
germany,1908,berlin,52.5167,13.3833,
germany,1904,berlin,52.5167,13.3833,
germany,1900,berlin,52.5167,13.3833,
germany,1896,berlin,52.5167,13.3833,
ghana,2012,accra,5.55,-0.2,
ghana,2008,accra,5.55,-0.2,
ghana,2004,accra,5.55,-0.2,
ghana,2000,accra,5.55,-0.2,
ghana,1996,accra,5.55,-0.2,
ghana,1992,accra,5.55,-0.2,
ghana,1988,accra,5.55,-0.2,
ghana,1984,accra,5.55,-0.2,
ghana,1972,accra,5.55,-0.2,
ghana,1968,accra,5.55,-0.2,
ghana,1964,accra,5.55,-0.2,
ghana,1960,accra,5.55,-0.2,
ghana,1952,accra,5.55,-0.2,
great britain,2012,london,51.5072,-0.1275,
great britain,2008,london,51.5072,-0.1275,
great britain,2004,london,51.5072,-0.1275,
great britain,2000,london,51.5072,-0.1275,
great britain,1996,london,51.5072,-0.1275,
great britain,1992,london,51.5072,-0.1275,
great britain,1988,london,51.5072,-0.1275,
great britain,1984,london,51.5072,-0.1275,
great britain,1980,london,51.5072,-0.1275,
great britain,1976,london,51.5072,-0.1275,
great britain,1972,london,51.5072,-0.1275,
great britain,1968,london,51.5072,-0.1275,
great britain,1964,london,51.5072,-0.1275,
great britain,1960,london,51.5072,-0.1275,
great britain,1956,london,51.5072,-0.1275,
great britain,1952,london,51.5072,-0.1275,
great britain,1948,london,51.5072,-0.1275,
great britain,1936,london,51.5072,-0.1275,
great britain,1932,london,51.5072,-0.1275,
great britain,1928,london,51.5072,-0.1275,
great britain,1924,london,51.5072,-0.1275,
great britain,1920,london,51.5072,-0.1275,
great britain,1912,london,51.5072,-0.1275,
great britain,1908,london,51.5072,-0.1275,
great britain,1904,london,51.5072,-0.1275,
great britain,1900,london,51.5072,-0.1275,
great britain,1896,london,51.5072,-0.1275,
greece,2012,athens,37.9667,23.7167,
greece,2008,athens,37.9667,23.7167,
greece,2004,athens,37.9667,23.7167,
greece,2000,athens,37.9667,23.7167,
greece,1996,athens,37.9667,23.7167,
greece,1992,athens,37.9667,23.7167,
greece,1988,athens,37.9667,23.7167,
greece,1984,athens,37.9667,23.7167,
greece,1980,athens,37.9667,23.7167,
greece,1976,athens,37.9667,23.7167,
greece,1972,athens,37.9667,23.7167,
greece,1968,athens,37.9667,23.7167,
greece,1964,athens,37.9667,23.7167,
greece,1960,athens,37.9667,23.7167,
greece,1956,athens,37.9667,23.7167,
greece,1952,athens,37.9667,23.7167,
greece,1948,athens,37.9667,23.7167,
greece,1936,athens,37.9667,23.7167,
greece,1932,athens,37.9667,23.7167,
greece,1928,athens,37.9667,23.7167,
greece,1924,athens,37.9667,23.7167,
greece,1920,athens,37.9667,23.7167,
greece,1912,athens,37.9667,23.7167,
greece,1908,athens,37.9667,23.7167,
greece,1904,athens,37.9667,23.7167,
greece,1900,athens,37.9667,23.7167,
greece,1896,athens,37.9667,23.7167,
grenada,2012,st. george's,12.05,-61.75,
grenada,2008,st. george's,12.05,-61.75,
grenada,2004,st. george's,12.05,-61.75,
grenada,2000,st. george's,12.05,-61.75,
grenada,1996,st. george's,12.05,-61.75,
grenada,1992,st. george's,12.05,-61.75,
grenada,1988,st. george's,12.05,-61.75,
grenada,1984,st. george's,12.05,-61.75,
guam,2012,hagatna,13.4833,144.75,
guam,2008,hagatna,13.4833,144.75,
guam,2004,hagatna,13.4833,144.75,
guam,2000,hagatna,13.4833,144.75,
guam,1996,hagatna,13.4833,144.75,
guam,1992,hagatna,13.4833,144.75,
guam,1988,hagatna,13.4833,144.75,
guatemala,2012,guatemala city,14.6133,-90.5353,
guatemala,2008,guatemala city,14.6133,-90.5353,
guatemala,2004,guatemala city,14.6133,-90.5353,
guatemala,2000,guatemala city,14.6133,-90.5353,
guatemala,1996,guatemala city,14.6133,-90.5353,
guatemala,1992,guatemala city,14.6133,-90.5353,
guatemala,1988,guatemala city,14.6133,-90.5353,
guatemala,1984,guatemala city,14.6133,-90.5353,
guatemala,1980,guatemala city,14.6133,-90.5353,
guatemala,1976,guatemala city,14.6133,-90.5353,
guatemala,1972,guatemala city,14.6133,-90.5353,
guatemala,1968,guatemala city,14.6133,-90.5353,
guatemala,1952,guatemala city,14.6133,-90.5353,
guinea,2012,conakry,9.5092,-13.7122,
guinea,2008,conakry,9.5092,-13.7122,
guinea,2004,conakry,9.5092,-13.7122,
guinea,2000,conakry,9.5092,-13.7122,
guinea,1996,conakry,9.5092,-13.7122,
guinea,1992,conakry,9.5092,-13.7122,
guinea,1988,conakry,9.5092,-13.7122,
guinea,1984,conakry,9.5092,-13.7122,
guinea,1980,conakry,9.5092,-13.7122,
guinea,1968,conakry,9.5092,-13.7122,
guinea-bissau,2012,bissau,11.85,-15.5667,
guinea-bissau,2008,bissau,11.85,-15.5667,
guinea-bissau,2004,bissau,11.85,-15.5667,
guinea-bissau,2000,bissau,11.85,-15.5667,
guinea-bissau,1996,bissau,11.85,-15.5667,
guyana,2012,georgetown,6.8,-58.1667,
guyana,2008,georgetown,6.8,-58.1667,
guyana,2004,georgetown,6.8,-58.1667,
guyana,2000,georgetown,6.8,-58.1667,
guyana,1996,georgetown,6.8,-58.1667,
guyana,1992,georgetown,6.8,-58.1667,
guyana,1988,georgetown,6.8,-58.1667,
guyana,1984,georgetown,6.8,-58.1667,
guyana,1980,georgetown,6.8,-58.1667,
guyana,1972,georgetown,6.8,-58.1667,
guyana,1968,georgetown,6.8,-58.1667,
guyana,1964,georgetown,6.8,-58.1667,
guyana,1960,georgetown,6.8,-58.1667,
guyana,1956,georgetown,6.8,-58.1667,
guyana,1952,georgetown,6.8,-58.1667,
guyana,1948,georgetown,6.8,-58.1667,
haiti,2012,port-au-prince,18.5333,-72.3333,
haiti,2008,port-au-prince,18.5333,-72.3333,
haiti,2004,port-au-prince,18.5333,-72.3333,
haiti,2000,port-au-prince,18.5333,-72.3333,
haiti,1996,port-au-prince,18.5333,-72.3333,
haiti,1992,port-au-prince,18.5333,-72.3333,
haiti,1988,port-au-prince,18.5333,-72.3333,
haiti,1984,port-au-prince,18.5333,-72.3333,
haiti,1976,port-au-prince,18.5333,-72.3333,
haiti,1972,port-au-prince,18.5333,-72.3333,
haiti,1960,port-au-prince,18.5333,-72.3333,
haiti,1932,port-au-prince,18.5333,-72.3333,
haiti,1928,port-au-prince,18.5333,-72.3333,
haiti,1924,port-au-prince,18.5333,-72.3333,
hondurus,2012,tegucigalpa,14.1,-87.2167,
hondurus,2008,tegucigalpa,14.1,-87.2167,
hondurus,2004,tegucigalpa,14.1,-87.2167,
hondurus,2000,tegucigalpa,14.1,-87.2167,
hondurus,1996,tegucigalpa,14.1,-87.2167,
hondurus,1992,tegucigalpa,14.1,-87.2167,
hondurus,1988,tegucigalpa,14.1,-87.2167,
hondurus,1984,tegucigalpa,14.1,-87.2167,
hondurus,1976,tegucigalpa,14.1,-87.2167,
hondurus,1968,tegucigalpa,14.1,-87.2167,
hong kong,2012,hong kong,22.2783,114.1747,
hong kong,2008,hong kong,22.2783,114.1747,
hong kong,2004,hong kong,22.2783,114.1747,
hong kong,2000,hong kong,22.2783,114.1747,
hong kong,1996,hong kong,22.2783,114.1747,
hong kong,1992,hong kong,22.2783,114.1747,
hong kong,1988,hong kong,22.2783,114.1747,
hong kong,1984,hong kong,22.2783,114.1747,
hong kong,1976,hong kong,22.2783,114.1747,
hong kong,1972,hong kong,22.2783,114.1747,
hong kong,1968,hong kong,22.2783,114.1747,
hong kong,1964,hong kong,22.2783,114.1747,
hong kong,1960,hong kong,22.2783,114.1747,
hong kong,1956,hong kong,22.2783,114.1747,
hong kong,1952,hong kong,22.2783,114.1747,
hungary,2012,budapest,47.4925,19.0514,
hungary,2008,budapest,47.4925,19.0514,
hungary,2004,budapest,47.4925,19.0514,
hungary,2000,budapest,47.4925,19.0514,
hungary,1996,budapest,47.4925,19.0514,
hungary,1992,budapest,47.4925,19.0514,
hungary,1988,budapest,47.4925,19.0514,
hungary,1980,budapest,47.4925,19.0514,
hungary,1976,budapest,47.4925,19.0514,
hungary,1972,budapest,47.4925,19.0514,
hungary,1968,budapest,47.4925,19.0514,
hungary,1964,budapest,47.4925,19.0514,
hungary,1960,budapest,47.4925,19.0514,
hungary,1956,budapest,47.4925,19.0514,
hungary,1952,budapest,47.4925,19.0514,
hungary,1948,budapest,47.4925,19.0514,
hungary,1936,budapest,47.4925,19.0514,
hungary,1932,budapest,47.4925,19.0514,
hungary,1928,budapest,47.4925,19.0514,
hungary,1924,budapest,47.4925,19.0514,
hungary,1912,budapest,47.4925,19.0514,
hungary,1908,budapest,47.4925,19.0514,
hungary,1904,budapest,47.4925,19.0514,
hungary,1900,budapest,47.4925,19.0514,
hungary,1896,budapest,47.4925,19.0514,
iceland,2012,reykjavik,64.1333,-21.9333,
iceland,2008,reykjavik,64.1333,-21.9333,
iceland,2004,reykjavik,64.1333,-21.9333,
iceland,2000,reykjavik,64.1333,-21.9333,
iceland,1996,reykjavik,64.1333,-21.9333,
iceland,1992,reykjavik,64.1333,-21.9333,
iceland,1988,reykjavik,64.1333,-21.9333,
iceland,1984,reykjavik,64.1333,-21.9333,
iceland,1980,reykjavik,64.1333,-21.9333,
iceland,1976,reykjavik,64.1333,-21.9333,
iceland,1972,reykjavik,64.1333,-21.9333,
iceland,1968,reykjavik,64.1333,-21.9333,
iceland,1964,reykjavik,64.1333,-21.9333,
iceland,1960,reykjavik,64.1333,-21.9333,
iceland,1956,reykjavik,64.1333,-21.9333,
iceland,1952,reykjavik,64.1333,-21.9333,
iceland,1948,reykjavik,64.1333,-21.9333,
iceland,1936,reykjavik,64.1333,-21.9333,
iceland,1912,reykjavik,64.1333,-21.9333,
india,2012,new delhi,28.6139,77.209,
india,2008,new delhi,28.6139,77.209,
india,2004,new delhi,28.6139,77.209,
india,2000,new delhi,28.6139,77.209,
india,1996,new delhi,28.6139,77.209,
india,1992,new delhi,28.6139,77.209,
india,1988,new delhi,28.6139,77.209,
india,1984,new delhi,28.6139,77.209,
india,1980,new delhi,28.6139,77.209,
india,1976,new delhi,28.6139,77.209,
india,1972,new delhi,28.6139,77.209,
india,1968,new delhi,28.6139,77.209,
india,1964,new delhi,28.6139,77.209,
india,1960,new delhi,28.6139,77.209,
india,1956,new delhi,28.6139,77.209,
india,1952,new delhi,28.6139,77.209,
india,1948,new delhi,28.6139,77.209,
india,1936,new delhi,28.6139,77.209,
india,1932,new delhi,28.6139,77.209,
india,1928,new delhi,28.6139,77.209,
india,1924,new delhi,28.6139,77.209,
india,1920,new delhi,28.6139,77.209,
india,1900,new delhi,28.6139,77.209,
indonesia,2012,jakarta,-6.1745,106.8227,
indonesia,2008,jakarta,-6.1745,106.8227,
indonesia,2004,jakarta,-6.1745,106.8227,
indonesia,2000,jakarta,-6.1745,106.8227,
indonesia,1996,jakarta,-6.1745,106.8227,
indonesia,1992,jakarta,-6.1745,106.8227,
indonesia,1988,jakarta,-6.1745,106.8227,
indonesia,1984,jakarta,-6.1745,106.8227,
indonesia,1976,jakarta,-6.1745,106.8227,
indonesia,1972,jakarta,-6.1745,106.8227,
indonesia,1968,jakarta,-6.1745,106.8227,
indonesia,1960,jakarta,-6.1745,106.8227,
indonesia,1956,jakarta,-6.1745,106.8227,
indonesia,1952,jakarta,-6.1745,106.8227,
iran,2012,tehran,35.6961,51.4231,
iran,2008,tehran,35.6961,51.4231,
iran,2004,tehran,35.6961,51.4231,
iran,2000,tehran,35.6961,51.4231,
iran,1996,tehran,35.6961,51.4231,
iran,1992,tehran,35.6961,51.4231,
iran,1988,tehran,35.6961,51.4231,
iran,1976,tehran,35.6961,51.4231,
iran,1972,tehran,35.6961,51.4231,
iran,1968,tehran,35.6961,51.4231,
iran,1964,tehran,35.6961,51.4231,
iran,1960,tehran,35.6961,51.4231,
iran,1956,tehran,35.6961,51.4231,
iran,1952,tehran,35.6961,51.4231,
iran,1948,tehran,35.6961,51.4231,
iraq,2012,baghdad,33.3333,44.4333,
iraq,2008,baghdad,33.3333,44.4333,
iraq,2004,baghdad,33.3333,44.4333,
iraq,2000,baghdad,33.3333,44.4333,
iraq,1996,baghdad,33.3333,44.4333,
iraq,1992,baghdad,33.3333,44.4333,
iraq,1988,baghdad,33.3333,44.4333,
iraq,1984,baghdad,33.3333,44.4333,
iraq,1980,baghdad,33.3333,44.4333,
iraq,1968,baghdad,33.3333,44.4333,
iraq,1964,baghdad,33.3333,44.4333,
iraq,1960,baghdad,33.3333,44.4333,
iraq,1948,baghdad,33.3333,44.4333,
ireland,2012,dublin,53.3478,-6.2597,
ireland,2008,dublin,53.3478,-6.2597,
ireland,2004,dublin,53.3478,-6.2597,
ireland,2000,dublin,53.3478,-6.2597,
ireland,1996,dublin,53.3478,-6.2597,
ireland,1992,dublin,53.3478,-6.2597,
ireland,1988,dublin,53.3478,-6.2597,
ireland,1984,dublin,53.3478,-6.2597,
ireland,1980,dublin,53.3478,-6.2597,
ireland,1976,dublin,53.3478,-6.2597,
ireland,1972,dublin,53.3478,-6.2597,
ireland,1968,dublin,53.3478,-6.2597,
ireland,1964,dublin,53.3478,-6.2597,
ireland,1960,dublin,53.3478,-6.2597,
ireland,1956,dublin,53.3478,-6.2597,
ireland,1952,dublin,53.3478,-6.2597,
ireland,1948,dublin,53.3478,-6.2597,
ireland,1932,dublin,53.3478,-6.2597,
ireland,1928,dublin,53.3478,-6.2597,
ireland,1924,dublin,53.3478,-6.2597,
israel,2012,jerusalem,31.7833,35.2167,
israel,2008,jerusalem,31.7833,35.2167,
israel,2004,jerusalem,31.7833,35.2167,
israel,2000,jerusalem,31.7833,35.2167,
israel,1996,jerusalem,31.7833,35.2167,
israel,1992,jerusalem,31.7833,35.2167,
israel,1988,jerusalem,31.7833,35.2167,
israel,1984,jerusalem,31.7833,35.2167,
israel,1976,jerusalem,31.7833,35.2167,
israel,1972,jerusalem,31.7833,35.2167,
israel,1968,jerusalem,31.7833,35.2167,
israel,1964,jerusalem,31.7833,35.2167,
israel,1960,jerusalem,31.7833,35.2167,
israel,1956,jerusalem,31.7833,35.2167,
israel,1952,jerusalem,31.7833,35.2167,
italy,2012,rome,41.9,12.5,
italy,2008,rome,41.9,12.5,
italy,2004,rome,41.9,12.5,
italy,2000,rome,41.9,12.5,
italy,1996,rome,41.9,12.5,
italy,1992,rome,41.9,12.5,
italy,1988,rome,41.9,12.5,
italy,1984,rome,41.9,12.5,
italy,1980,rome,41.9,12.5,
italy,1976,rome,41.9,12.5,
italy,1972,rome,41.9,12.5,
italy,1968,rome,41.9,12.5,
italy,1964,rome,41.9,12.5,
italy,1960,rome,41.9,12.5,
italy,1956,rome,41.9,12.5,
italy,1952,rome,41.9,12.5,
italy,1948,rome,41.9,12.5,
italy,1936,rome,41.9,12.5,
italy,1932,rome,41.9,12.5,
italy,1928,rome,41.9,12.5,
italy,1924,rome,41.9,12.5,
italy,1920,rome,41.9,12.5,
italy,1912,rome,41.9,12.5,
italy,1908,rome,41.9,12.5,
italy,1900,rome,41.9,12.5,
italy,1896,rome,41.9,12.5,
ivory coast,2012,yamoussoukro,6.8167,-5.2833,
ivory coast,2008,yamoussoukro,6.8167,-5.2833,
ivory coast,2004,yamoussoukro,6.8167,-5.2833,
ivory coast,2000,yamoussoukro,6.8167,-5.2833,
ivory coast,1996,yamoussoukro,6.8167,-5.2833,
ivory coast,1992,yamoussoukro,6.8167,-5.2833,
ivory coast,1988,yamoussoukro,6.8167,-5.2833,
ivory coast,1984,yamoussoukro,6.8167,-5.2833,
ivory coast,1976,yamoussoukro,6.8167,-5.2833,
ivory coast,1972,yamoussoukro,6.8167,-5.2833,
ivory coast,1968,yamoussoukro,6.8167,-5.2833,
ivory coast,1964,yamoussoukro,6.8167,-5.2833,
jamaica,2012,kingston,17.9833,-76.8,
jamaica,2008,kingston,17.9833,-76.8,
jamaica,2004,kingston,17.9833,-76.8,
jamaica,2000,kingston,17.9833,-76.8,
jamaica,1996,kingston,17.9833,-76.8,
jamaica,1992,kingston,17.9833,-76.8,
jamaica,1988,kingston,17.9833,-76.8,
jamaica,1984,kingston,17.9833,-76.8,
jamaica,1980,kingston,17.9833,-76.8,
jamaica,1976,kingston,17.9833,-76.8,
jamaica,1972,kingston,17.9833,-76.8,
jamaica,1968,kingston,17.9833,-76.8,
jamaica,1964,kingston,17.9833,-76.8,
jamaica,1956,kingston,17.9833,-76.8,
jamaica,1952,kingston,17.9833,-76.8,
jamaica,1948,kingston,17.9833,-76.8,
japan,2012,tokyo,35.6833,139.6933,
japan,2008,tokyo,35.6833,139.6933,
japan,2004,tokyo,35.6833,139.6933,
japan,2000,tokyo,35.6833,139.6933,
japan,1996,tokyo,35.6833,139.6933,
japan,1992,tokyo,35.6833,139.6933,
japan,1988,tokyo,35.6833,139.6933,
japan,1984,tokyo,35.6833,139.6933,
japan,1976,tokyo,35.6833,139.6933,
japan,1972,tokyo,35.6833,139.6933,
japan,1968,tokyo,35.6833,139.6933,
japan,1964,tokyo,35.6833,139.6933,
japan,1960,tokyo,35.6833,139.6933,
japan,1956,tokyo,35.6833,139.6933,
japan,1952,tokyo,35.6833,139.6933,
japan,1936,tokyo,35.6833,139.6933,
japan,1932,tokyo,35.6833,139.6933,
japan,1928,tokyo,35.6833,139.6933,
japan,1924,tokyo,35.6833,139.6933,
japan,1920,tokyo,35.6833,139.6933,
japan,1912,tokyo,35.6833,139.6933,
jordon,2012,amman,31.9497,35.9328,
jordon,2008,amman,31.9497,35.9328,
jordon,2004,amman,31.9497,35.9328,
jordon,2000,amman,31.9497,35.9328,
jordon,1996,amman,31.9497,35.9328,
jordon,1992,amman,31.9497,35.9328,
jordon,1988,amman,31.9497,35.9328,
jordon,1984,amman,31.9497,35.9328,
jordon,1980,amman,31.9497,35.9328,
kazakhstan,2012,astana,51.1667,71.4333,
kazakhstan,2008,astana,51.1667,71.4333,
kazakhstan,2004,astana,51.1667,71.4333,
kazakhstan,2000,astana,51.1667,71.4333,
kazakhstan,1996,astana,51.1667,71.4333,
kenya,2012,nairobi,-1.2833,36.8167,
kenya,2008,nairobi,-1.2833,36.8167,
kenya,2004,nairobi,-1.2833,36.8167,
kenya,2000,nairobi,-1.2833,36.8167,
kenya,1996,nairobi,-1.2833,36.8167,
kenya,1992,nairobi,-1.2833,36.8167,
kenya,1988,nairobi,-1.2833,36.8167,
kenya,1984,nairobi,-1.2833,36.8167,
kenya,1972,nairobi,-1.2833,36.8167,
kenya,1968,nairobi,-1.2833,36.8167,
kenya,1964,nairobi,-1.2833,36.8167,
kenya,1960,nairobi,-1.2833,36.8167,
kenya,1956,nairobi,-1.2833,36.8167,
kiribati,2012,south tarawa,1.4333,173,
kiribati,2008,south tarawa,1.4333,173,
kiribati,2004,south tarawa,1.4333,173,
kuwait,2012,kuwait city,29.3697,47.9783,
kuwait,2008,kuwait city,29.3697,47.9783,
kuwait,2004,kuwait city,29.3697,47.9783,
kuwait,2000,kuwait city,29.3697,47.9783,
kuwait,1996,kuwait city,29.3697,47.9783,
kuwait,1992,kuwait city,29.3697,47.9783,
kuwait,1988,kuwait city,29.3697,47.9783,
kuwait,1984,kuwait city,29.3697,47.9783,
kuwait,1980,kuwait city,29.3697,47.9783,
kuwait,1976,kuwait city,29.3697,47.9783,
kuwait,1972,kuwait city,29.3697,47.9783,
kuwait,1968,kuwait city,29.3697,47.9783,
kyrgystan,2012,bishkek,42.8747,74.6122,
kyrgystan,2008,bishkek,42.8747,74.6122,
kyrgystan,2004,bishkek,42.8747,74.6122,
kyrgystan,2000,bishkek,42.8747,74.6122,
kyrgystan,1996,bishkek,42.8747,74.6122,
laos,2012,vientiane,17.9667,102.6,
laos,2008,vientiane,17.9667,102.6,
laos,2004,vientiane,17.9667,102.6,
laos,2000,vientiane,17.9667,102.6,
laos,1996,vientiane,17.9667,102.6,
laos,1992,vientiane,17.9667,102.6,
laos,1988,vientiane,17.9667,102.6,
laos,1980,vientiane,17.9667,102.6,
latvia,2012,riga,56.9489,24.1064,
latvia,2008,riga,56.9489,24.1064,
latvia,2004,riga,56.9489,24.1064,
latvia,2000,riga,56.9489,24.1064,
latvia,1996,riga,56.9489,24.1064,
latvia,1992,riga,56.9489,24.1064,
latvia,1936,riga,56.9489,24.1064,
latvia,1932,riga,56.9489,24.1064,
latvia,1928,riga,56.9489,24.1064,
latvia,1924,riga,56.9489,24.1064,
lebanon,2012,beirut,33.8869,35.5131,
lebanon,2008,beirut,33.8869,35.5131,
lebanon,2004,beirut,33.8869,35.5131,
lebanon,2000,beirut,33.8869,35.5131,
lebanon,1996,beirut,33.8869,35.5131,
lebanon,1992,beirut,33.8869,35.5131,
lebanon,1988,beirut,33.8869,35.5131,
lebanon,1984,beirut,33.8869,35.5131,
lebanon,1980,beirut,33.8869,35.5131,
lebanon,1976,beirut,33.8869,35.5131,
lebanon,1972,beirut,33.8869,35.5131,
lebanon,1968,beirut,33.8869,35.5131,
lebanon,1964,beirut,33.8869,35.5131,
lebanon,1960,beirut,33.8869,35.5131,
lebanon,1952,beirut,33.8869,35.5131,
lebanon,1948,beirut,33.8869,35.5131,
lesotho,2012,maseru,-29.31,27.48,
lesotho,2008,maseru,-29.31,27.48,
lesotho,2004,maseru,-29.31,27.48,
lesotho,2000,maseru,-29.31,27.48,
lesotho,1996,maseru,-29.31,27.48,
lesotho,1992,maseru,-29.31,27.48,
lesotho,1988,maseru,-29.31,27.48,
lesotho,1984,maseru,-29.31,27.48,
lesotho,1980,maseru,-29.31,27.48,
lesotho,1972,maseru,-29.31,27.48,
liberia,2012,monrovia,6.3133,-10.8014,
liberia,2008,monrovia,6.3133,-10.8014,
liberia,2004,monrovia,6.3133,-10.8014,
liberia,2000,monrovia,6.3133,-10.8014,
liberia,1996,monrovia,6.3133,-10.8014,
liberia,1988,monrovia,6.3133,-10.8014,
liberia,1984,monrovia,6.3133,-10.8014,
liberia,1972,monrovia,6.3133,-10.8014,
liberia,1964,monrovia,6.3133,-10.8014,
liberia,1960,monrovia,6.3133,-10.8014,
liberia,1956,monrovia,6.3133,-10.8014,
libya,2012,tripoli,32.9022,13.1858,
libya,2008,tripoli,32.9022,13.1858,
libya,2004,tripoli,32.9022,13.1858,
libya,2000,tripoli,32.9022,13.1858,
libya,1996,tripoli,32.9022,13.1858,
libya,1992,tripoli,32.9022,13.1858,
libya,1988,tripoli,32.9022,13.1858,
libya,1980,tripoli,32.9022,13.1858,
libya,1968,tripoli,32.9022,13.1858,
liechtenstein,2012,vaduz,47.141,9.521,
liechtenstein,2008,vaduz,47.141,9.521,
liechtenstein,2004,vaduz,47.141,9.521,
liechtenstein,2000,vaduz,47.141,9.521,
liechtenstein,1996,vaduz,47.141,9.521,
liechtenstein,1992,vaduz,47.141,9.521,
liechtenstein,1988,vaduz,47.141,9.521,
liechtenstein,1984,vaduz,47.141,9.521,
liechtenstein,1976,vaduz,47.141,9.521,
liechtenstein,1972,vaduz,47.141,9.521,
liechtenstein,1968,vaduz,47.141,9.521,
liechtenstein,1964,vaduz,47.141,9.521,
liechtenstein,1960,vaduz,47.141,9.521,
liechtenstein,1952,vaduz,47.141,9.521,
liechtenstein,1948,vaduz,47.141,9.521,
liechtenstein,1936,vaduz,47.141,9.521,
lithuania,2012,vilnius,54.6833,25.2833,
lithuania,2008,vilnius,54.6833,25.2833,
lithuania,2004,vilnius,54.6833,25.2833,
lithuania,2000,vilnius,54.6833,25.2833,
lithuania,1996,vilnius,54.6833,25.2833,
lithuania,1992,vilnius,54.6833,25.2833,
lithuania,1928,vilnius,54.6833,25.2833,
lithuania,1924,vilnius,54.6833,25.2833,
luxembourg,2012,luxembourg,49.6,6.1167,
luxembourg,2008,luxembourg,49.6,6.1167,
luxembourg,2004,luxembourg,49.6,6.1167,
luxembourg,2000,luxembourg,49.6,6.1167,
luxembourg,1996,luxembourg,49.6,6.1167,
luxembourg,1992,luxembourg,49.6,6.1167,
luxembourg,1988,luxembourg,49.6,6.1167,
luxembourg,1984,luxembourg,49.6,6.1167,
luxembourg,1980,luxembourg,49.6,6.1167,
luxembourg,1976,luxembourg,49.6,6.1167,
luxembourg,1972,luxembourg,49.6,6.1167,
luxembourg,1968,luxembourg,49.6,6.1167,
luxembourg,1964,luxembourg,49.6,6.1167,
luxembourg,1960,luxembourg,49.6,6.1167,
luxembourg,1956,luxembourg,49.6,6.1167,
luxembourg,1952,luxembourg,49.6,6.1167,
luxembourg,1948,luxembourg,49.6,6.1167,
luxembourg,1936,luxembourg,49.6,6.1167,
luxembourg,1928,luxembourg,49.6,6.1167,
luxembourg,1924,luxembourg,49.6,6.1167,
luxembourg,1920,luxembourg,49.6,6.1167,
luxembourg,1912,luxembourg,49.6,6.1167,
macedonia,2012,skopje,42,21.4333,
macedonia,2008,skopje,42,21.4333,
macedonia,2004,skopje,42,21.4333,
macedonia,2000,skopje,42,21.4333,
macedonia,1996,skopje,42,21.4333,
madagascar,2012,antananarivo,-18.9333,47.5167,
madagascar,2008,antananarivo,-18.9333,47.5167,
madagascar,2004,antananarivo,-18.9333,47.5167,
madagascar,2000,antananarivo,-18.9333,47.5167,
madagascar,1996,antananarivo,-18.9333,47.5167,
madagascar,1992,antananarivo,-18.9333,47.5167,
madagascar,1984,antananarivo,-18.9333,47.5167,
madagascar,1980,antananarivo,-18.9333,47.5167,
madagascar,1972,antananarivo,-18.9333,47.5167,
madagascar,1968,antananarivo,-18.9333,47.5167,
madagascar,1964,antananarivo,-18.9333,47.5167,
malawi,2012,lilongwe,-13.9833,33.7833,
malawi,2008,lilongwe,-13.9833,33.7833,
malawi,2004,lilongwe,-13.9833,33.7833,
malawi,2000,lilongwe,-13.9833,33.7833,
malawi,1996,lilongwe,-13.9833,33.7833,
malawi,1992,lilongwe,-13.9833,33.7833,
malawi,1988,lilongwe,-13.9833,33.7833,
malawi,1984,lilongwe,-13.9833,33.7833,
malawi,1972,lilongwe,-13.9833,33.7833,
malaya,1960,kuala lumpur,3.1333,101.6833,
malaya,1956,kuala lumpur,3.1333,101.6833,
malaysia,2012,kuala lumpur,3.1333,101.6833,
malaysia,2008,kuala lumpur,3.1333,101.6833,
malaysia,2004,kuala lumpur,3.1333,101.6833,
malaysia,2000,kuala lumpur,3.1333,101.6833,
malaysia,1996,kuala lumpur,3.1333,101.6833,
malaysia,1992,kuala lumpur,3.1333,101.6833,
malaysia,1988,kuala lumpur,3.1333,101.6833,
malaysia,1984,kuala lumpur,3.1333,101.6833,
malaysia,1976,kuala lumpur,3.1333,101.6833,
malaysia,1972,kuala lumpur,3.1333,101.6833,
